epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,662.984,0.78221,0.51975,1.03321,0.77673,0.71906,0.72226,0.51797,1.41467,1.31936,1.60786,0.000925038,0.000925038,0.000925038
95,670.291,0.77251,0.50776,1.02705,0.75567,0.721,0.73192,0.52839,1.42024,1.32515,1.60252,0.000912015,0.000912015,0.000912015
96,677.657,0.75959,0.4768,1.01405,0.85062,0.69909,0.7657,0.54148,1.44228,1.1866,1.60728,0.000898972,0.000898972,0.000898972
97,684.785,0.79356,0.50811,1.02596,0.77629,0.719,0.75456,0.54987,1.4105,1.21529,1.56342,0.000885914,0.000885914,0.000885914
98,692.148,0.7391,0.50445,1.02438,0.80828,0.6759,0.73133,0.53388,1.41281,1.35577,1.55915,0.000872843,0.000872843,0.000872843
99,699.341,0.75282,0.49079,1.00439,0.82661,0.63508,0.72615,0.53421,1.37854,1.45717,1.54023,0.000859762,0.000859762,0.000859762
100,706.721,0.72632,0.46438,1.0069,0.79323,0.67303,0.74333,0.539,1.38852,1.42847,1.53183,0.000846674,0.000846674,0.000846674
101,713.751,0.76419,0.49567,1.01104,0.83625,0.64945,0.74862,0.54681,1.38822,1.36209,1.54179,0.000833583,0.000833583,0.000833583
102,721.114,0.72156,0.49222,1.00624,0.82837,0.65415,0.76623,0.561,1.38693,1.29555,1.56885,0.000820493,0.000820493,0.000820493
103,728.294,0.71958,0.47159,0.99928,0.81475,0.7174,0.77291,0.55856,1.39048,1.25095,1.58044,0.000807405,0.000807405,0.000807405
104,735.574,0.69722,0.4681,1.00103,0.73976,0.70716,0.76316,0.5719,1.33992,1.31303,1.54461,0.000794324,0.000794324,0.000794324
105,743.017,0.73348,0.49185,1.00242,0.82872,0.65194,0.75417,0.55533,1.3703,1.30099,1.55996,0.000781253,0.000781253,0.000781253
106,750.316,0.7481,0.49755,1.00947,0.8381,0.6296,0.74025,0.54532,1.37064,1.30793,1.56366,0.000768194,0.000768194,0.000768194
107,757.622,0.74256,0.50359,1.00483,0.71994,0.72546,0.74769,0.55106,1.39743,1.28912,1.58319,0.000755152,0.000755152,0.000755152
108,764.839,0.76246,0.48878,1.0381,0.77557,0.71262,0.76945,0.56207,1.42146,1.22114,1.60229,0.000742129,0.000742129,0.000742129
109,772.279,0.69947,0.44832,0.99102,0.79402,0.67969,0.76777,0.55517,1.40375,1.27972,1.58615,0.000729129,0.000729129,0.000729129
110,779.675,0.72977,0.49646,1.01652,0.79891,0.68548,0.75624,0.5485,1.39378,1.36084,1.56686,0.000716154,0.000716154,0.000716154
111,786.848,0.72011,0.47146,1.02106,0.7999,0.68314,0.74944,0.54007,1.39251,1.37049,1.58384,0.000703208,0.000703208,0.000703208
112,794.207,0.70849,0.48257,1.00403,0.80927,0.67515,0.74925,0.54866,1.38775,1.34022,1.59365,0.000690295,0.000690295,0.000690295
113,801.622,0.6928,0.44877,0.99425,0.79602,0.69531,0.75794,0.55261,1.37767,1.31251,1.56804,0.000677417,0.000677417,0.000677417
114,808.787,0.74786,0.47906,1.00072,0.82261,0.69531,0.74918,0.5522,1.36606,1.34508,1.55961,0.000664577,0.000664577,0.000664577
115,815.949,0.76668,0.47417,0.99825,0.81683,0.66974,0.75483,0.55367,1.36097,1.34947,1.54593,0.000651779,0.000651779,0.000651779
116,823.241,0.71801,0.46463,0.99444,0.82793,0.65726,0.75018,0.55342,1.36752,1.33439,1.53173,0.000639026,0.000639026,0.000639026
117,830.342,0.70826,0.49552,1.0084,0.80271,0.68901,0.75026,0.55621,1.36488,1.34038,1.53216,0.000626321,0.000626321,0.000626321
118,837.618,0.72227,0.47664,1.00497,0.80847,0.68712,0.74271,0.55421,1.36209,1.35823,1.53852,0.000613667,0.000613667,0.000613667
119,845.021,0.72026,0.47607,1.01656,0.78662,0.68601,0.7369,0.54544,1.37905,1.36585,1.55223,0.000601068,0.000601068,0.000601068
120,852.456,0.68722,0.45986,0.99719,0.83541,0.65418,0.73446,0.53861,1.35375,1.38717,1.54927,0.000588525,0.000588525,0.000588525
121,859.769,0.69066,0.4475,0.9981,0.76658,0.69888,0.73587,0.54718,1.34254,1.36834,1.54277,0.000576043,0.000576043,0.000576043
122,867.006,0.70337,0.43609,0.99664,0.78423,0.71881,0.74545,0.55597,1.34824,1.38228,1.54826,0.000563625,0.000563625,0.000563625
123,874.258,0.65117,0.41951,0.97189,0.79342,0.70643,0.75678,0.5651,1.36412,1.40517,1.54491,0.000551274,0.000551274,0.000551274
124,881.552,0.70963,0.45641,0.9887,0.86843,0.65756,0.76011,0.56471,1.38791,1.38017,1.54736,0.000538992,0.000538992,0.000538992
125,889.009,0.68784,0.43596,0.98999,0.87205,0.64597,0.75283,0.55973,1.38056,1.38506,1.54482,0.000526782,0.000526782,0.000526782
126,896.341,0.69783,0.44285,0.99178,0.85926,0.64974,0.75264,0.56173,1.38551,1.35686,1.56833,0.000514649,0.000514649,0.000514649
127,903.552,0.68579,0.40657,0.98096,0.84932,0.64745,0.75179,0.56164,1.37326,1.36146,1.54938,0.000502594,0.000502594,0.000502594
128,911.054,0.68329,0.44259,0.98304,0.76352,0.72272,0.76235,0.56748,1.36399,1.32256,1.555,0.00049062,0.00049062,0.00049062
129,918.349,0.67329,0.43727,0.99057,0.78003,0.69506,0.75477,0.55904,1.36179,1.33407,1.56305,0.000478732,0.000478732,0.000478732
130,925.621,0.66636,0.44178,0.99262,0.8211,0.66104,0.74734,0.5557,1.37698,1.34072,1.56817,0.000466931,0.000466931,0.000466931
131,932.846,0.68215,0.45717,0.99232,0.80662,0.69945,0.75744,0.56288,1.38355,1.33468,1.56179,0.00045522,0.00045522,0.00045522
132,940.435,0.67857,0.4472,0.97568,0.78217,0.70287,0.75161,0.54917,1.38768,1.37429,1.56277,0.000443603,0.000443603,0.000443603
133,947.838,0.68189,0.44978,1.00177,0.78512,0.69708,0.74304,0.55117,1.36673,1.36305,1.55948,0.000432082,0.000432082,0.000432082
134,955.241,0.66042,0.44654,0.98932,0.82721,0.6761,0.74669,0.5552,1.38079,1.35063,1.56097,0.00042066,0.00042066,0.00042066
135,962.471,0.65992,0.42679,0.9729,0.79947,0.70415,0.75053,0.5619,1.36986,1.36014,1.54829,0.00040934,0.00040934,0.00040934
136,970.029,0.68662,0.44625,0.98845,0.86062,0.66507,0.74818,0.56378,1.3634,1.39137,1.54712,0.000398124,0.000398124,0.000398124
137,977.265,0.67676,0.43671,0.99393,0.81982,0.68468,0.75709,0.55995,1.35672,1.40646,1.53833,0.000387016,0.000387016,0.000387016
138,984.527,0.68333,0.45497,0.99838,0.82255,0.68936,0.74922,0.5547,1.35029,1.37838,1.54186,0.000376019,0.000376019,0.000376019
139,992.081,0.70794,0.4827,0.999,0.82028,0.70479,0.76585,0.56194,1.3393,1.34688,1.53375,0.000365134,0.000365134,0.000365134
140,999.3,0.65077,0.42419,0.97687,0.8365,0.67813,0.76976,0.568,1.33757,1.30355,1.53024,0.000354364,0.000354364,0.000354364
141,1006.78,0.67886,0.43559,0.9893,0.84782,0.70464,0.77875,0.57708,1.34102,1.27936,1.53079,0.000343713,0.000343713,0.000343713
142,1013.95,0.65351,0.44062,0.97429,0.8586,0.687,0.77317,0.57582,1.34028,1.31613,1.53478,0.000333183,0.000333183,0.000333183
143,1021.43,0.66465,0.4166,0.97856,0.86302,0.68095,0.77002,0.57356,1.34769,1.34583,1.54592,0.000322776,0.000322776,0.000322776
144,1028.69,0.67485,0.4232,0.9787,0.80458,0.70691,0.76067,0.57432,1.34992,1.34524,1.54832,0.000312496,0.000312496,0.000312496
145,1036.11,0.69909,0.46345,0.99615,0.84559,0.68095,0.76631,0.57655,1.34931,1.33796,1.54476,0.000302344,0.000302344,0.000302344
146,1043.4,0.64732,0.41373,0.97574,0.82392,0.69481,0.76938,0.57298,1.35866,1.35138,1.55008,0.000292323,0.000292323,0.000292323
147,1050.85,0.67184,0.44009,0.98465,0.82944,0.687,0.75598,0.57113,1.35796,1.36608,1.55055,0.000282435,0.000282435,0.000282435
148,1058.3,0.65387,0.41689,0.97947,0.81946,0.68557,0.74666,0.56495,1.35523,1.40613,1.54707,0.000272684,0.000272684,0.000272684
149,1065.6,0.66273,0.42654,0.99054,0.82797,0.67715,0.74464,0.56659,1.35455,1.41317,1.55,0.00026307,0.00026307,0.00026307
150,1073.12,0.67334,0.41306,0.97086,0.80574,0.6812,0.7421,0.55999,1.35432,1.4165,1.5482,0.000253598,0.000253598,0.000253598
151,1080.6,0.67925,0.43055,0.97338,0.75115,0.72703,0.76514,0.56968,1.35837,1.39457,1.54299,0.000244269,0.000244269,0.000244269
152,1088.64,0.67496,0.43613,0.98444,0.76862,0.73441,0.76621,0.57034,1.34955,1.36543,1.54072,0.000235085,0.000235085,0.000235085
153,1096.49,0.6584,0.43648,0.98188,0.75409,0.7382,0.76759,0.57765,1.35101,1.34904,1.54584,0.000226049,0.000226049,0.000226049
154,1104.38,0.63983,0.40312,0.97583,0.73546,0.75218,0.76507,0.57819,1.3465,1.35571,1.54816,0.000217162,0.000217162,0.000217162
155,1112.17,0.64899,0.42288,0.98245,0.7888,0.71295,0.76374,0.57724,1.34873,1.3507,1.55008,0.000208428,0.000208428,0.000208428
156,1120.08,0.67087,0.41241,0.97085,0.76667,0.72024,0.75531,0.57414,1.34775,1.35082,1.54373,0.000199848,0.000199848,0.000199848
157,1127.77,0.66363,0.43466,0.96953,0.82823,0.69054,0.7589,0.57587,1.35354,1.3403,1.55157,0.000191425,0.000191425,0.000191425
158,1135.38,0.64635,0.3966,0.95538,0.81037,0.69304,0.74994,0.57423,1.33862,1.36582,1.54537,0.00018316,0.00018316,0.00018316
159,1143.21,0.67772,0.44521,0.97847,0.77234,0.72483,0.75798,0.5751,1.33538,1.36848,1.5376,0.000175055,0.000175055,0.000175055
160,1151.14,0.64634,0.42438,0.97961,0.81206,0.6812,0.74952,0.57246,1.33422,1.39016,1.53839,0.000167113,0.000167113,0.000167113
161,1158.88,0.64942,0.41194,0.97288,0.79495,0.69413,0.74451,0.56595,1.33375,1.40883,1.54047,0.000159335,0.000159335,0.000159335
162,1166.81,0.64866,0.41506,0.97904,0.7907,0.70489,0.74344,0.5652,1.33877,1.39021,1.54639,0.000151724,0.000151724,0.000151724
163,1174.51,0.64442,0.43571,0.97212,0.78267,0.70346,0.74168,0.56327,1.33851,1.40248,1.54958,0.000144281,0.000144281,0.000144281
164,1182.23,0.64412,0.43239,0.97073,0.78365,0.68983,0.74186,0.56516,1.33632,1.42741,1.54639,0.000137008,0.000137008,0.000137008
165,1189.82,0.67057,0.42909,0.98482,0.78038,0.70125,0.74069,0.5612,1.33334,1.42469,1.54146,0.000129906,0.000129906,0.000129906
166,1197.59,0.63307,0.39519,0.95843,0.78451,0.69103,0.7421,0.5652,1.3431,1.41763,1.5466,0.000122979,0.000122979,0.000122979
167,1205.7,0.65612,0.43752,0.96498,0.78438,0.69304,0.74104,0.56634,1.34413,1.41851,1.54805,0.000116227,0.000116227,0.000116227
168,1213.55,0.63072,0.40188,0.96745,0.76792,0.69734,0.74055,0.56649,1.34163,1.43042,1.54637,0.000109651,0.000109651,0.000109651
169,1221.31,0.64525,0.41557,0.97316,0.7786,0.69454,0.74457,0.56783,1.34294,1.42591,1.54155,0.000103255,0.000103255,0.000103255
170,1228.73,0.64755,0.42069,0.97599,0.7867,0.69304,0.74322,0.56898,1.34414,1.40554,1.55241,9.70384e-05,9.70384e-05,9.70384e-05
171,1236.12,0.62341,0.39631,0.95823,0.80494,0.67992,0.74216,0.57029,1.34138,1.42427,1.54757,9.10037e-05,9.10037e-05,9.10037e-05
172,1243.62,0.64043,0.38738,0.95435,0.7748,0.69698,0.7423,0.57168,1.33421,1.43932,1.53804,8.51522e-05,8.51522e-05,8.51522e-05
173,1251.05,0.68543,0.44782,1.00056,0.78136,0.68736,0.74371,0.56887,1.33747,1.43903,1.5476,7.94854e-05,7.94854e-05,7.94854e-05
174,1258.65,0.63089,0.40955,0.96946,0.77563,0.69103,0.74492,0.56783,1.33328,1.42098,1.55036,7.40047e-05,7.40047e-05,7.40047e-05
175,1266.34,0.63152,0.42505,0.97645,0.78385,0.68909,0.74114,0.56458,1.33911,1.42225,1.54977,6.87114e-05,6.87114e-05,6.87114e-05
176,1273.88,0.64329,0.43578,0.96022,0.81116,0.67563,0.7412,0.56684,1.33285,1.42408,1.54483,6.36068e-05,6.36068e-05,6.36068e-05
177,1281.47,0.65656,0.39412,0.96852,0.7973,0.68905,0.74529,0.57079,1.32606,1.43416,1.53661,5.86921e-05,5.86921e-05,5.86921e-05
178,1289.03,0.64829,0.42611,0.98654,0.79037,0.6866,0.73774,0.56601,1.32993,1.42393,1.54468,5.39687e-05,5.39687e-05,5.39687e-05
179,1296.25,0.65661,0.41085,0.96682,0.77999,0.69103,0.7374,0.56367,1.33043,1.41639,1.54977,4.94377e-05,4.94377e-05,4.94377e-05
180,1303.61,0.66392,0.43865,0.97507,0.80365,0.68296,0.74098,0.56096,1.3316,1.40084,1.54748,4.51001e-05,4.51001e-05,4.51001e-05
181,1311.16,0.61871,0.42211,0.97673,0.79132,0.687,0.74413,0.5656,1.32959,1.39823,1.54499,4.0957e-05,4.0957e-05,4.0957e-05
182,1319.2,0.63359,0.4224,0.98644,0.79889,0.68787,0.74338,0.56716,1.33284,1.39534,1.54838,3.70095e-05,3.70095e-05,3.70095e-05
