epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,4527.49,0.14095,2.49274,1.18591,0.91247,0.83924,0.92374,0.67569,0.14336,2.93672,1.23877,0.000511769,0.000511769,0.000511769
72,4577.3,0.13955,2.56449,1.17955,0.89375,0.87003,0.92241,0.6837,0.14289,2.93984,1.23629,0.000495266,0.000495266,0.000495266
73,4627.76,0.13734,2.44593,1.17926,0.9289,0.83631,0.91917,0.67509,0.14345,3.01146,1.23832,0.000478762,0.000478762,0.000478762
74,4677.93,0.13793,2.50063,1.17655,0.90716,0.87876,0.92523,0.69242,0.1411,2.89331,1.22675,0.000462259,0.000462259,0.000462259
75,4728.87,0.13421,2.40141,1.15624,0.92515,0.84093,0.92144,0.686,0.1437,3.04438,1.23789,0.000445756,0.000445756,0.000445756
76,4778.86,0.13812,2.48841,1.17049,0.93275,0.83402,0.91958,0.68549,0.14302,3.0385,1.23918,0.000429253,0.000429253,0.000429253
77,4829.13,0.1331,2.41778,1.1601,0.92882,0.84578,0.92736,0.69808,0.14035,2.86091,1.21754,0.000412749,0.000412749,0.000412749
78,4878.93,0.13347,2.44557,1.16162,0.94023,0.84481,0.93009,0.70138,0.13902,2.82008,1.21329,0.000396246,0.000396246,0.000396246
79,4928.58,0.13333,2.41443,1.15262,0.92243,0.84093,0.9262,0.6987,0.13762,2.83854,1.20482,0.000379743,0.000379743,0.000379743
80,4979.74,0.13172,2.31692,1.14153,0.92438,0.85364,0.92691,0.69399,0.13796,2.85735,1.2064,0.000363239,0.000363239,0.000363239
81,5029.06,0.12945,2.31232,1.13927,0.93059,0.83511,0.92963,0.70005,0.13747,2.81106,1.2005,0.000346736,0.000346736,0.000346736
82,5079.71,0.13046,2.34456,1.13096,0.93364,0.84608,0.92739,0.69591,0.13776,2.76272,1.2083,0.000330233,0.000330233,0.000330233
83,5129.63,0.12943,2.32455,1.13647,0.92942,0.85063,0.92675,0.70128,0.13548,2.86857,1.21321,0.000313729,0.000313729,0.000313729
84,5179.99,0.1275,2.25079,1.13111,0.90625,0.8626,0.9302,0.7064,0.13636,2.80591,1.19962,0.000297226,0.000297226,0.000297226
85,5231.98,0.12602,2.25389,1.13404,0.92397,0.84287,0.92588,0.70595,0.13619,2.84462,1.21036,0.000280723,0.000280723,0.000280723
86,5280.79,0.12679,2.338,1.13381,0.91938,0.86033,0.93194,0.7135,0.13303,2.82823,1.18654,0.00026422,0.00026422,0.00026422
