epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,1196.82,1.36004,0.89894,1.33006,0.84848,0.78235,0.87442,0.52239,1.39642,0.93408,1.41196,0.00138125,0.00138125,0.00138125
27,1246.95,1.3442,0.91012,1.32107,0.86235,0.7708,0.87698,0.52163,1.42716,0.91816,1.43364,0.0013565,0.0013565,0.0013565
28,1294.47,1.34084,0.88199,1.32546,0.84961,0.77261,0.87107,0.53047,1.38536,0.92978,1.42503,0.00133175,0.00133175,0.00133175
29,1341.83,1.33006,0.90183,1.31671,0.86549,0.78137,0.87559,0.52138,1.38957,0.94069,1.41913,0.001307,0.001307,0.001307
30,1394.76,1.32773,0.87481,1.30135,0.83512,0.80539,0.88483,0.53335,1.39153,0.89459,1.41563,0.00128225,0.00128225,0.00128225
31,1442.75,1.29138,0.86107,1.30708,0.86639,0.77876,0.87743,0.53348,1.38335,0.92516,1.4079,0.0012575,0.0012575,0.0012575
32,1489.53,1.29114,0.86168,1.31486,0.84953,0.7848,0.87956,0.53666,1.37196,0.92538,1.41448,0.00123275,0.00123275,0.00123275
33,1536.87,1.2985,0.86384,1.30595,0.84343,0.80011,0.88304,0.52714,1.38392,0.91367,1.41845,0.001208,0.001208,0.001208
34,1583.98,1.28428,0.85699,1.30559,0.84339,0.8078,0.88403,0.54413,1.3595,0.87792,1.39801,0.00118325,0.00118325,0.00118325
35,1631.03,1.26278,0.83022,1.29552,0.85916,0.81422,0.88703,0.5567,1.37257,0.84978,1.41049,0.0011585,0.0011585,0.0011585
36,1677.62,1.25879,0.8175,1.28568,0.8716,0.7886,0.88554,0.53785,1.36801,0.90452,1.42942,0.00113375,0.00113375,0.00113375
37,1724.58,1.25714,0.7926,1.27514,0.85253,0.8299,0.89885,0.55962,1.3367,0.84951,1.39366,0.001109,0.001109,0.001109
38,1773.34,1.23214,0.79947,1.26055,0.86408,0.81336,0.90064,0.56523,1.31865,0.8426,1.37021,0.00108425,0.00108425,0.00108425
39,1826.36,1.22942,0.81335,1.26034,0.84856,0.82401,0.88801,0.55187,1.34417,0.90671,1.40851,0.0010595,0.0010595,0.0010595
40,1879.66,1.22627,0.78722,1.2577,0.8757,0.79778,0.89021,0.56015,1.34142,0.86619,1.38725,0.00103475,0.00103475,0.00103475
